Sale Date,Item Name,Quantity,Price,Coupon Code,Discount Amount,Shipping Discount,Order Shipping,Order Sales Tax,Item Total,Currency,Listing ID,Date Paid,Date Shipped,Ship State,Ship Country,Variations,Order Type,Listings Type,SKU,order_key,buyer_key
04/23/26,Personalized Dad Picture Frame Christmas Gift Idea Daddy’s Little Girl Frame First Father’s Day Gift From Daughter Custom Photo Gift For Dad,1,33.55,WHRYH,20.13,10.45,0,0,33.55,USD,807143493,04/23/2026,04/23/2026,CO,United States,"Color:25,Personalization:Daddy&#39;s Little Girl 
with the name Vivienne",online,listing,4518912772_25_B26EC,ob5563a219349,bbb8103b1b556
04/23/26,Personalized Dad Picture Frame Christmas Gift Idea Daddy’s Little Girl Frame First Father’s Day Gift From Daughter Custom Photo Gift For Dad,1,33.55,WHRYH,0,0,0,0,33.55,USD,807143493,04/23/2026,04/23/2026,CO,United States,"Color:3,Personalization:Nanny&#39;s Partner in Crime
Love, Vivienne",online,listing,4518912772_3_7C63F,ob5563a219349,bbb8103b1b556
04/23/26,Twin Baby Picture Frame Gift Idea Twins Nursery Decor Twin Baby Shower Gift Personalized Twin Photo Frame Twin Mom Gift,1,35.55,WHRYH,10.67,0.00,6.95,0,35.55,USD,4466626572,04/23/2026,04/23/2026,MI,United States,"Color:As Shown,Bow Color:Natural Burlap",online,listing,2672208911_AsShownNaturalBuE8FB6,oe19bfa192d80,b34730c12b3a9
04/24/24,Grandma Mother’s Day Gift | Grandma Frame | Gift for Grandma | Grandma's Little Girl | Personalized Picture Frame Grandma Personalized Gift,1,26.00,APRILMAY,6.50,0.00,32.78,0,26,USD,802482473,04/24/2024,04/25/2024,,Puerto Rico,"Personalization:REPLACE:

❤️We love you Abu ❤️
❤️Andrés & Sofía",online,listing,,o071c0b4a4309,bd4c0e20dd939
04/24/24,Mother’s Day Gift for Mom Nonna Grandma | I'll Love You Forever I'll Like You For Always As Long As I'm Living Personalized 4x6 Frame,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,781420784,04/24/2024,04/29/2024,SC,United States,"Color:20,Heart Color:Same as text,Personalization:I&#39;ll love you forever, I&#39;ll like you for always, as long as I&#39;m living my Mingy you&#39;ll be.
Bailey",online,listing,,o4737e0be80bf,bd2af675d977f
04/24/24,Godfathers Are A Blessing | Gift For Godfather | Godfather Picture Frame | Personalized Frame | Baptism Gift | Fathers Day Gift Godfather,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,734321463,04/24/2024,04/25/2024,MA,United States,"Color:22,Personalization:Hello! At the bottom, could you include the heart with the name “Eli Christopher” similar to how it is shown in the listing above. Thank you!",online,listing,,o5cb3e278d1ac,bd424bdf9fc38
04/24/24,Grandma Mother’s Day Gift | Grandma Frame | Gift for Grandma | Grandma's Little Girl | Personalized Picture Frame Grandma Personalized Gift,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,802482473,04/24/2024,04/29/2024,VA,United States,"Personalization:I would like to replace the wording with this:
I love Paw Paw 
Abigail",online,listing,,o66a530cef8a7,be9ccac21478f
04/24/24,Love At First Sight Picture Frame | Ultrasound Picture Frame | New Baby Gift | Sonogram Frame,1,28.00,APRILMAY,7.00,0.00,7.75,0,28,USD,226797672,04/24/2024,04/25/2024,MO,United States,"Color:3,Bow Color:White",online,listing,,o6ab4277db4f6,ba028b828b5f0
04/24/24,Godfathers Are A Blessing | Gift For Godfather | Godfather Picture Frame | Personalized Frame | Baptism Gift |  Gift Godfather,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,503492874,04/24/2024,04/29/2024,MD,United States,"Color:37,Personalization:Keep the phase but for the name below, I’d like it to say “Corey”. Its a gift for my Godfather",online,listing,,o7e467da931d9,b4bf2e4f01f61
04/24/24,Mimi Gift Grandma Gift Mother's Day | Mimi Frame | Gift for Grandma | Mimi Gift | Personalized Picture Frame Grandma Personalized Gift,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,795301379,04/24/2024,04/29/2024,NJ,United States,"Color:12,Personalization:There’s a little man who stole my heart…
he calls me Mimi
Heart with the name Wyatt",online,listing,,oa2d1ef575aa1,bf6d51c8a7b1b
04/24/24,Grandpa Personalized  Gift | Christmas Gift Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,723490021,04/24/2024,04/29/2024,MN,United States,"Color:24,Personalization:Grampa&#39;s Lil Buddy
(heart like in photo) Luka",online,listing,,ob0f2c799a4ab,be4d1f0f08673
04/24/24,Great Grandpa Personalized  Gift | Christmas Gift Great Grandpa | I Love My Grandpa Grandpa Personalized Gift 4x6 Picture Frame,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,898693242,04/24/2024,04/29/2024,MN,United States,"Color:20,Personalization:Great Grandpa&#39;s Little Girl
(heart as shown) Mara",online,listing,,odf74e0232861,b8687e363d03c
04/24/25,Godfathers Are A Blessing  Gift For Godfather  Godfather Picture Frame  Personalized Frame  Baptism Gift   Gift Godfather,1,23.95,APRILENDOFSALE,3.59,0.00,5.99,0,23.95,USD,503492874,04/24/2025,04/24/2025,PA,United States,"Color:31,Personalization:Emma Rose",online,listing,,o05fb27f37e24,b193da532c8f6
04/24/25,Grandma Birthday Gift Grandma Frame Gift for Grandma Grandma's Little Girl Personalized Picture Frame Grandma Personalized Gift,1,23.95,APRILENDOFSALE,10.78,11.99,0,0,23.95,USD,802482473,04/24/2025,04/24/2025,CT,United States,"Personalization:Vertical frame please, just like the first example picture. Please use the hearts like you have in the example picture. Thank you!
Top line: Grandma&#39;s Smiley Girls
Bottom line: Riley & Zoey",online,listing,,o5132bd2ccff8,b05c3b0e25cb2
04/24/25,Grammy Gift Personalized Photo Frame 4x6 New Grandma Gift Nursery Decor Baby Shower Gift Wall Hanging Family Portrait Sentimental Keepsake,1,23.95,APRILENDOFSALE,0,0,0,0,23.95,USD,1796129988,04/24/2025,04/24/2025,CT,United States,"Color:As Shown,Personalization:Vertical frame please, just like the first example picture. Please use the heart next to the girls&#39; names on the bottom line. 
Top line: Grammy&#39;s Sunshine Girls 
Bottom line: Riley & Zoey",online,listing,,o5132bd2ccff8,b05c3b0e25cb2
04/24/25,Grandma Gift  Mimi Frame Gift for Grandma Birthday Mimi Gift Personalized Picture Frame Grandma Personalized Gift,1,23.95,APRILENDOFSALE,0,0,0,0,23.95,USD,811230929,04/24/2025,04/24/2025,CT,United States,"Color:20,Personalization:Please use the heart next to the girls&#39; names on the bottom line. Please use the script font and not the font used for Baxley in the example photo.
Top line: Grammy Suzy&#39;s Sweethearts 
Bottom line: Riley & Zoey",online,listing,,o5132bd2ccff8,b05c3b0e25cb2
04/24/25,Birthday Gift For Great Grandma  Personalized Gift For Great Grandma  Gift From Grandchild  I Love My Great Grandma  4x6 Frame,1,23.95,APRILENDOFSALE,3.59,0.00,5.99,0,23.95,USD,961349865,04/24/2025,04/28/2025,IL,United States,"Color:3,Personalization:I Love My Great-Grandma Sienna                              
  This should be a portrait frame -- 4 by 6",online,listing,,o9a5f13eaf2e2,b1af1f9a514fe
04/24/25,"You Were Always Enough Frame – Self-Love Affirmation Gift, Inner Child Healing Decor, Motivational Wall Art, Therapy Keepsake, Mindset Shift",2,23.22,APRILENDOFSALE,6.97,8.99,0,0,46.44,USD,1874972754,04/24/2025,04/24/2025,OK,United States,"Color:5,Personalization:you were always enough",online,listing,,oadf52edb3c13,b4ea845c74d9a
04/24/25,Engagement Gifts For Couple  Picture Frame  Engagement Gift  She Said Yes Frame  Personalized Wedding Frame  Picture Frame Bride To Be,1,23.95,FAVORITE,7.19,8.99,0,0,23.95,USD,477483500,04/24/2025,04/24/2025,CT,United States,"Color:34,Personalization:Aidan and Hannah     April 18, 2025",online,listing,,oc9d11186594d,b1e82059dc69a
04/24/25,Engagement Gift Picture Frame  Engagement Gift  She Said Yes Frame  Personalized Wedding Frame  Announcement Picture Frame Bride To Be,1,23.95,FAVORITE,0,0,0,0,23.95,USD,1513039202,04/24/2025,04/24/2025,CT,United States,"Color:39,Personalization:Evelyn & Glenn (no text at bottom please)",online,listing,,oc9d11186594d,b1e82059dc69a
04/24/25,Grandma Birthday Gift For Grandma Christmas Grandma Gift  Mimi Frame Gift for Grandma Mimi Gift Personalized Picture Frame Grandma,1,23.95,APRILENDOFSALE,7.19,8.99,0,0,23.95,USD,1821059421,04/24/2025,04/24/2025,NJ,United States,"Color:11,Personalization:top - ABUELA
bottom - *add heart like display photo* WE LOVE YOU",online,listing,,od2fffff5e9ce,bb9265fa88380
04/24/25,Grandma Birthday Gift For Grandma Christmas Grandma Gift  Mimi Frame Gift for Grandma Mimi Gift Personalized Picture Frame Grandma,1,23.95,APRILENDOFSALE,0,0,0,0,23.95,USD,1821059421,04/24/2025,04/24/2025,NJ,United States,"Color:13,Personalization:top - I LOVE MY GG
bottom - *add heart like display photo* JACKIE",online,listing,,od2fffff5e9ce,bb9265fa88380
04/24/26,Twin Baby Picture Frame Gift Idea Twins Nursery Decor Twin Baby Shower Gift Personalized Twin Photo Frame Twin Mom Gift,1,35.55,ENDOFAPRIL,12.44,0.00,6.95,0,35.55,USD,4466626572,04/24/2026,04/27/2026,IL,United States,"Color:As Shown,Bow Color:Natural Burlap",online,listing,2672208911_AsShownNaturalBuE8FB6,o0c6852b81d6c,b854e7f712a68
04/24/26,Personalized Baby Name Picture Frame Gift Idea Custom Newborn Photo Frame Cottagecore Floral Toile Nursery Decor Holds 4 x 6 Photo,1,33.55,ENDOFAPRIL,11.74,0.00,6.95,0,33.55,USD,4444342019,04/24/2026,04/27/2026,NY,United States,"Frame Orientation:Scalloped/Landscape,Color:Pink Toile White Bow,Personalization:Elliana Trudy",online,listing,,o525ad4fe1f1a,bc39c0a9869d3
04/24/26,First Birthday Picture Frame Personalized 1st Birthday Gift Baby Girl First Birthday Frame Custom Birthday Photo Frame Birthday Gift Idea,1,35.55,WHRYH,10.67,0.00,6.95,0,35.55,USD,4470849029,04/24/2026,04/27/2026,NJ,United States,"Color:As Shown,Personalization:Riley’s 1st Birthday          May 3, 2026",online,listing,1014246107_AsShown_7D398,o799fa5da73c1,
04/24/26,Twin Baby Picture Frame Gift Idea Twins Nursery Decor Twin Baby Shower Gift Personalized Twin Photo Frame Twin Mom Gift,1,35.55,WHRYH,10.67,0.00,6.95,0,35.55,USD,4466626572,04/24/2026,04/27/2026,IA,United States,"Color:As Shown,Bow Color:Natural Burlap",online,listing,2672208911_AsShownNaturalBuE8FB6,oeb58c2b49cbc,b70c784d0c370
04/25/24,Mother’s Day Gift For Great Grandma | Personalized Gift For Great Grandma | Gift From Grandchild | I Love My Great Grandma | 4x6 Frame,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,961349865,04/25/2024,04/29/2024,OH,United States,"Color:38,Personalization:#8  I love my Great Grandma
❤️ Daniel ( like the preview picture )

She’s a Michigan fan hence the color scheme",online,listing,,o2776750061d6,
04/25/24,Godfathers Are A Blessing | Gift For Godfather | Godfather Picture Frame | Personalized Frame | Baptism Gift |  Gift Godfather,1,26.00,APRILMAY,13.00,10.75,0,0,26,USD,503492874,04/25/2024,04/29/2024,PA,United States,"Color:22,Personalization:Rhys (after heart attack bottom)",online,listing,,o3a479c45389d,b92b1e34b3d86
04/25/24,Gift For Godmother | Godmothers Are A Blessing | Gift For Godmother | Godmother Picture Frame | Personalized Frame | Baptism Gift,1,26.00,APRILMAY,0,0,0,0,26,USD,734321721,04/25/2024,04/29/2024,PA,United States,"Color:22,Personalization:Rhys",online,listing,,o3a479c45389d,b92b1e34b3d86
04/25/24,Mother's Day Gift For Grandma | Grandma Frame | Gift for Grandma |  Grandma Gift | Personalized Frame Grandma Personalized Gift,1,28.00,APRILMAY,7.00,0.00,7.75,0,28,USD,1002309937,04/25/2024,04/29/2024,TN,United States,"Color:17,Bow Color:none,Personalization:top of frame: I Love My CiCi
bottom of frame: [insert heart]: Liam 

can you send me a proof to review before shipping?",online,listing,,o43abde3cd325,b46260b622f1c
04/25/24,Abuela Gift Mother’s Day Abuela Gift | Mimi Frame | Gift for Grandma | Personalized Picture Frame Abuela Personalized Gift,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,1017932217,04/25/2024,04/29/2024,VA,United States,"Color:15,Personalization:Top of frame: “Yo amo a mi Mamía!” 
Bottom of frame: “❤️ Milán”",online,listing,,o4fb2b473a796,b0df1c12dee30
04/25/24,Love At First Sight Picture Frame | Ultrasound Picture Frame | New Baby Gift | Sonogram Frame,1,28.00,APRILMAY,7.00,0.00,7.75,0,28,USD,226797672,04/25/2024,04/25/2024,GA,United States,"Color:3,Bow Color:White",online,listing,,o577e7b60db25,b2b3cd2cfe9dd
04/25/24,Will You Be My Godmother? | Godmother Proposal Gift | I Love My Godmother | Godmother Gift,1,28.00,APRILMAY,7.00,0.00,7.75,0,28,USD,506350688,04/25/2024,04/29/2024,NY,United States,"Color:25,bow color:natural/tan burlap",online,listing,,o6117c1a449e7,b7e0b81c52f07
04/25/24,Father of the Bride Thank You Gift | Of All The Walks We Have Taken This One Is My Favorite | Gift for Dad Wedding 4x6 Frame for Father,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,649383813,04/25/2024,04/29/2024,MA,United States,"Color:21,Personalization:Daddy, of all the walks we have taken
(Picture in the middle)
this one is my favorite.
05.04.24",online,listing,,o703a8ee04fd0,b80b3e23f82d9
04/25/24,Great Aunt Gift | Picture Frame For Aunt | Nana Great Aunt | Only The Best Aunts Get Promoted To Great Aunt,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,1544359041,04/25/2024,04/29/2024,PA,United States,"Color:37,Personalization:Please add to wording shown Love, Faith",online,listing,,o7b6ef8140cf7,b1b9fdd00796d
04/25/24,Mother's Day Gift For Grandma | Grandma Frame | Gift for Grandma |  Grandma Gift | Personalized Frame Grandma Personalized Gift,2,28.00,APRILMAY,14.00,10.75,0,0,56,USD,1002309937,04/25/2024,04/29/2024,NY,United States,"Color:5,Bow Color:White,Personalization:I would like the frame to be vertical please
On the top part &quot;Amo a mi Abuela&quot;
the bottom part &quot;heart symbol&quot; Eliana 

For the 2nd frame I would like it to be vertical too
On the top part &quot;I Love My Grandma&quot; 
the bottom part &quot;heart symbol&quot; Eliana",online,listing,,o9135a1b0060d,b7d20a9c073ba
04/25/24,Auntie's Bestie Picture Frame | Aunt Picture Frame |  Gift Aunt | Aunt Picture Frame | New Aunt Gift | Christmas Gift for Aunt,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,1576229399,04/25/2024,04/25/2024,GA,United States,"Color:34,Personalization:Rhys",online,listing,,o9e973e6c4e3a,bfe479e51115a
04/25/24,Godfather Frame | Baptism Gift For Godfather | Godfather Picture Frame | Personalized Frame | Baptism Gift | Fathers Day Gift Godfather,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,699582064,04/25/2024,04/29/2024,FL,United States,"Color:22,Personalization:I LOVE MY GODFATHER (on top)

(The heart symbol as shown) EVERLEY LOUISE (on bottom)",online,listing,,oc06c2bac243e,b998c866f9b45
04/25/24,I Love You A Bushel And A Peck Grandma Gift | Gift For Grandma |  Personalized Picture Frame Gift From Grandchild,1,28.00,APRILMAY,7.00,0.00,7.75,0,28,USD,897919093,04/25/2024,04/29/2024,TX,United States,"Color:2,Personalization:*Background color #2 with white writing, please* 
Line 1: I love you a bushel and a peck
Line 2: and a hug around the neck!
Line 3: -Jacob, Henry, & Gianna",online,listing,,ocb1216504d49,bb3ea42af8cd3
04/25/24,Gift For Great Grandma | Personalized Gift For Great Grandma | Gift From Grandchild | I Love My Great Grandma | 4x6 Frame,1,28.00,APRILMAY,7.00,0.00,7.75,0,28,USD,653440874,04/25/2024,04/29/2024,CA,United States,"Color:13,bow color:mint green,Personalization:Vertical frame orientation. Text to say “I LOVE MY” above photo and “GREAT GRANDMA” below photo. No bow please.",online,listing,,od0830298b644,b44e09360f4f0
04/25/24,Godparents Frame | Baptism Gift For Godparents | Godparents Picture Frame | Personalized Frame | Baptism Gift | Godparents  Gift,1,28.00,APRILMAY,7.00,0.00,7.75,0,28,USD,760621415,04/25/2024,04/29/2024,DE,United States,"Color:34,Personalization:I Love My Godparents
Emory Jane",online,listing,,of63391b78487,b9f690b6ba0ba
04/25/24,Mother’s Day Gift For Great Grandma | Personalized Gift For Great Grandma | Gift From Grandchild | I Love My Great Grandma | 4x6 Frame,1,26.00,APRILMAY,6.50,0.00,7.75,0,26,USD,961349865,04/25/2024,04/29/2024,OH,United States,"Color:12,Personalization:Wesley",online,listing,,ofce563dc0178,b9db4999f3029
04/25/25,Uncle Personalized Picture Frame Birthday Gift For Uncle  Personalized Gift From Niece Nephew,1,23.95,APRILENDOFSALE,3.59,0.00,5.99,0,23.95,USD,227714499,04/25/2025,04/30/2025,NY,United States,"Color:23,Personalization:I love Uncle KevinBottom heart Jack",online,listing,,o19ee16b5a29a,
04/25/25,Grandma Birthday Gift For Grandma Christmas Grandma Gift  Mimi Frame Gift for Grandma Mimi Gift Personalized Picture Frame Grandma,1,23.95,APRILENDOFSALE,7.19,8.99,0,0,23.95,USD,1821059421,04/25/2025,04/28/2025,AZ,United States,"Color:31,Personalization:Can we have it say Mimi instead of Grandma? The child&#39;s name is Julian. And then I&#39;m looking for the frame for a portrait photo. Thank you!",online,listing,,o6bb67b7d6f2b,b0e63baf1f95a
04/25/25,Grandma Birthday Gift For Grandma Christmas Grandma Gift  Mimi Frame Gift for Grandma Mimi Gift Personalized Picture Frame Grandma,1,23.95,APRILENDOFSALE,0,0,0,0,23.95,USD,1821059421,04/25/2025,04/28/2025,AZ,United States,"Color:37,Personalization:Can we have it say Gigi instead of Grandma? The child&#39;s name is Julian. And then I&#39;m looking for the frame for a portrait photo. Thank you!",online,listing,,o6bb67b7d6f2b,b0e63baf1f95a
04/25/25,Grandma Birthday Gift Mother’s Day Gift For Grandma Grandma Personalized Picture Frame  Grandma Personalized Gift Grandma Nanny Grammie Mimi,1,23.95,APRILENDOFSALE,3.59,0.00,5.99,0,23.95,USD,506405987,04/25/2025,04/30/2025,ID,United States,"Personalization:Frame as shown

Name: Charlotte",online,listing,,o8c02c4c913a2,
04/25/25,Mimi Gift Grandma Gift Birthday  Mimi Frame  Gift for Grandma  Mimi Gift  Personalized Picture Frame Grandma Personalized Gift,1,23.95,APRILENDOFSALE,3.59,0.00,5.99,0,23.95,USD,795301379,04/25/2025,04/30/2025,NJ,United States,"Color:31,Personalization:There’s this boy who stole my heart…

He calls me Mimi 



Can you just have the quote above (which is what you already have on it) but not include a name? We haven’t decided on a baby name yet haha",online,listing,,o8e33517889e5,be1b335f22532
04/25/25,Grammy Grandma frame mom mothers day mommy Personalized picture frame board aunt nana mimi grandma gift wood custom any quote!,1,50.00,APRILENDOFSALE,7.50,6.70,0,0,50,USD,242949902,04/25/2025,04/30/2025,NJ,United States,"Color:12,Flowers:F5",online,listing,,oa2ae144c817a,ba5c81d143c57
04/25/26,Godfather Gift Uncle Gift Gift For Godfather Godfather Picture Frame Personalized Frame Uncle Promoted to Godfather,1,33.55,ENDOFAPRIL,11.74,0.00,6.95,0,33.55,USD,782459715,04/25/2026,04/27/2026,IL,United States,"Color:24,Personalization:Please create the frame just like it is in the first photo. The name at the bottom will be:
 ♥️Maeve",online,listing,4080603067_24_0AFEE,o27bf05b28e9b,b93518b1a8081
04/25/26,Grandma Gift Picture Frame Love You Forever Personalized Baby Photo Frame From Grandchild Custom Grandma Keepsake Idea,1,33.55,ENDOFAPRIL,11.74,0.00,6.95,0,33.55,USD,526395399,04/25/2026,04/27/2026,MN,United States,"Color:24,Heart Color:Same as text,Personalization:I’ll love you forever, I’ll like you for always,
as long as I’m living, my Gigi you’ll be

(Heart) Cade",online,listing,2588319719_24Sameastext_F3C00,o7bb19b72378d,b4b256c21d8fc
